id,ylang,tlang,level,wclass,type,tlang_ex,ylang_ex,tlang_exf,furigana,chikugoyaku
,English,Japanese,Beginner1,Fragment,Verb 飲む,飲む,drink,飲む,nomu,drink
,English,Japanese,Beginner1,Fragment,Verb 飲む,飲まない,not drink,飲まない,noma nai,not drink
,English,Japanese,Beginner1,Fragment,Verb 飲む,飲んだ,drank,飲んだ,non da,drank
,English,Japanese,Beginner1,Fragment,Verb 飲む,飲まなかった,not drank,飲まなかった,noma nakatta,not drank
,English,Japanese,Beginner1,Fragment,Verb 飲む,飲みます,drink(p),飲みます,nomi masu,drink(p)
,English,Japanese,Beginner1,Fragment,Verb 飲む,飲みません,not drink,飲みません,nomi masen,not drink
,English,Japanese,Beginner1,Fragment,Verb 飲む,飲みました,drank(p),飲みました,nomi mashita,drank(p)
,English,Japanese,Beginner1,Fragment,Verb 飲む,飲みませんでした,not drank(p),飲みませんでした,nomi masen deshita,not drank(p)
,English,Japanese,Beginner1,Fragment,Verb 飲む,飲んでいる,drinking,飲んでいる,nonde i ru,drinking
,English,Japanese,Beginner1,Fragment,Verb 飲む,飲んでいない,not drinking,飲んでいない,nonde i nai,not drinking
,English,Japanese,Beginner1,Fragment,Verb 飲む,飲んでいた,was drinking,飲んでいた,nonde i ta,was drinking
,English,Japanese,Beginner1,Fragment,Verb 飲む,飲んでいなかった,was not drinking,飲んでいなかった,nonde i nakatta,was not drinking
,English,Japanese,Beginner1,Fragment,Verb 飲む,飲んでいます,drinking(p),飲んでいます,nonde i masu,drinking(p)
,English,Japanese,Beginner1,Fragment,Verb 飲む,飲んでいません,not drinking(p),飲んでいません,nonde i masen,not drinking(p)
,English,Japanese,Beginner1,Fragment,Verb 飲む,飲んでいました,was drinking(p),飲んでいました,nonde i mashita,was drinking(p)
,English,Japanese,Beginner1,Fragment,Verb 飲む,飲んでいませんでした,was not drinking(p),飲んでいませんでした,nonde i masen deshita,was not drinking(p)
,,,,,,,,,,1
,,,,,,,,,,1
,English,Japanese,Beginner1,Fragment,Else Subject,私は,I,私は,watashi wa,I
,English,Japanese,Beginner1,Fragment,Else Subject,あなたは,you,あなたは,anata wa,you
,English,Japanese,Beginner1,Fragment,Else Subject,彼は,he,彼は,kare wa,he
,English,Japanese,Beginner1,Fragment,Else Subject,彼女は,she,彼女は,kanojo wa,she
,,,,,,,,,,1
,English,Japanese,Beginner1,Fragment,Else Adverb,よく,often,よく,yoku,often
,English,Japanese,Beginner1,Fragment,Else Adverb,あまり,not much,あまり,amari,not much
,English,Japanese,Beginner1,Fragment,Else Adverb,たまに,sometimes,たまに,tamani,sometimes
,English,Japanese,Beginner1,Fragment,Else Adverb,ほとんど,almost,ほとんど,hotondo,almost
,English,Japanese,Beginner1,Fragment,Else Adverb,たいてい,most of the time,たいてい,taitei,most of the time
,,,,,,,,,,1
,English,Japanese,Beginner1,Fragment,Else When,最近,recently,最近,saikin,recently
,English,Japanese,Beginner1,Fragment,Else When,あとで,later,あとで,atode,later
,English,Japanese,Beginner1,Fragment,Else When,さっき,a bit ago,さっき,sakki,a bit ago
