id,ylang,tlang,level,wclass,type,tlang_ex,ylang_ex,tlang_exf,furigana,chikugoyaku
,,,,,,,,,,1
,English,Japanese,Verb,be place ,- の横にある / be next to -,テレビは机の横にあります,,,,1
,English,Japanese,Verb,be place ,- の横にある / be next to -,キッチンは入り口の横にあります,,,,1
,English,Japanese,Verb,be place ,- の横にある / be next to -,図書館は学校のすぐ横にあります,,,,1
,,,,,,,,,,1
,English,Japanese,Verb,be place ,- の隣にある / be next to -,,,,,1
,English,Japanese,Verb,be place ,- の横にある / be next to -,,,,,1
,English,Japanese,Verb,be place ,- の横にある / be next to -,郵便局はカフェのすぐ隣にあります,,,,1
,,,,,,,,,,1
,English,Japanese,Verb,be place ,- の後ろにある / be behind -,,,,,1
,English,Japanese,Verb,be place ,- の後ろにある / be behind -,,,,,1
,English,Japanese,Verb,be place ,- の後ろにある / be behind -,,,,,1
,,,,,,,,,,1
,English,Japanese,Verb,be place ,- の近くにある / be near -,,,,,1
,English,Japanese,Verb,be place ,- の近くにある / be near -,,,,,1
,English,Japanese,Verb,be place ,- の近くにある / be near -,,,,,1
,,,,,,,,,,1
,English,Japanese,Verb,be place ,- の中にある / be in -,ワインは冷蔵庫の中にあります,,,,1
,English,Japanese,Verb,be place ,- の中にある / be in -,ATMはコンビニの中にあります,,,,1
,English,Japanese,Verb,be place ,- の中にある / be in -,トイレは駅の中にあります,,,,1
,,,,,,,,,,1
,English,Japanese,Verb,be place ,- の外にある / be outside -,冷蔵庫は部屋の外にあります,,,,1
,English,Japanese,Verb,be place ,- の外にある / be outside -,洗濯機は家の外にあります,,,,1
,English,Japanese,Verb,be place ,- の外にある / be outside -,,,,,1
,,,,,,,,,,1
,English,Japanese,Verb,be place ,- の上にある / be on - / be above -,ノートは机の上にあります,,,,1
,English,Japanese,Verb,be place ,- の上にある / be on - / be above -,,,,,1
,English,Japanese,Verb,be place ,- の上にある / be on - / be above -,,,,,1
,,,,,,,,,,1
,English,Japanese,Verb,be place ,- の下にある / be under -,,,,,1
,English,Japanese,Verb,be place ,- の下にある / be under -,,,,,1
,English,Japanese,Verb,be place ,- の下にある / be under -,,,,,1
,,,,,,,,,,1
近似値,,,,,,,,,,1
ここに人はいます,English,Japanese,Verb,there is ,人がいる / there are some people,この家には人がいますか？,,この家には | 人が | います | か？,,1
ここに人がいます,English,Japanese,Verb,there is ,人がいる / there are some people,はい、この家には人がいます,,はい、| この家には | 人が | います,,1
ここには人はいます,English,Japanese,Verb,there is ,人がいる / there are some people,この部屋には人がいますか？,,この部屋には | 人が | います | か？,,1
ここには人がいます,English,Japanese,Verb,there is ,人がいる / there are some people,いいえ、この部屋には人がいません,,いいえ、| この部屋には | 人が | いません,,1
,English,Japanese,Verb,there is ,人がいる / there are some people,あの部屋には人がいますか？,,あの部屋には | 人が | います | か？ ,,1
ここに人はいません,English,Japanese,Verb,there is ,人がいる / there are some people,いいえ、あの部屋には誰もいません,,いいえ、| あの部屋にも | 誰も | いません,,1
ここに人がいません,English,Japanese,Verb,there is ,人がいる / there are some people,上の階には誰かいますか？,,上の階には | 誰か | います | か？,,1
ここには人はいません,English,Japanese,Verb,there is ,人がいる / there are some people,はい、います,,はい、| います,,1
ここには人がいません,English,Japanese,Verb,there is ,人がいる / there are some people,誰がいますか？,,誰が | います | か？,,1
ここに人すらいません,English,Japanese,Verb,there is ,人がいる / there are some people,子供が1人います,,子供が | 1人 | います,,1
ここには人すらいません,English,Japanese,Verb,there is ,人がいる / there are some people,1人だけですか？,,1人 | だけ | です | か？ ,,1
ここに1人しかいません,English,Japanese,Verb,there is ,人がいる / there are some people,はい、上の階には1人しかいません,,はい、| 上の階には | 1人 | しか | いません,,1
ここには1人しかいません,English,Japanese,Verb,there is ,人がいる / there are some people,地下には誰かいますか？,,地下には | 誰か | います | か？,,1
,English,Japanese,Verb,there is ,人がいる / there are some people,いいえ、地下には犬すらいません,,いいえ、| 地下には | 犬 | すら | いません,,1
,,,,,,,,,,1
ここに人はいますか？,English,Japanese,Verb,there was,人がいる / there are some people,あの部屋には人がいましたか？,,あの部屋には | 人は | いました | か？,,1
ここに人がいますか？,English,Japanese,Verb,there was,人がいる / there are some people,いいえ、いませんでした,,いいえ、| いませんでした,,1
ここには人はいますか？,English,Japanese,Verb,there was,人がいる / there are some people,この部屋には人はいましたか？,,この部屋には | 人は | いました | か？,,1
ここには人がいますか？,English,Japanese,Verb,there was,人がいる / there are some people,はい、少しいました,,はい、| 少し | いました,,1
,,,,,,,,,,1
,English,Japanese,Verb,there is ( scenery ),人がいる / there are some people,あそこに人がいますよ,,あそこに | 人が | います | よ,,1
ここに誰かいますか？,English,Japanese,Verb,there is ( scenery ),人がいる / there are some people,何人かいますね,,何人か | います | ね,,1
ここには誰かいますか？,English,Japanese,Verb,there is ( scenery ),人がいる / there are some people,あそこにも人がいますね,,あそこにも | 人が | います | ね,,1
,English,Japanese,Verb,there is ( scenery ),人がいる / there are some people,たくさんいますね,,たくさん | います | ね,,1
ここに誰かいるんですか？,,,,,,,,,,1
ここに人がいるんですか？,,,,,,,,,,1
ここには誰かいるんですか？,English,Japanese,Verb,there is ,トイレがある / there is a restroom,この駅にはトイレがありますか？,,この駅にはトイレがありますか？,,1
ここには人がいるんですか？,English,Japanese,Verb,there is ,トイレがある / there is a restroom,はい、あります,,はい、あります,,1
ここには誰もいないんですか？,English,Japanese,Verb,there is ,トイレがある / there is a restroom,この駅にはレストランがありますか？,,この駅にはレストランがありますか？,,1
ここには人がいないんですか？,English,Japanese,Verb,there is ,トイレがある / there is a restroom,いいえ、ありません,,いいえ、ありません,,1
→中級1で取り上げる,English,Japanese,Verb,there is ,トイレがある / there is a restroom,トイレの他には何かありますか？,,トイレの他には何かありますか？,,1
,English,Japanese,Verb,there is ,トイレがある / there is a restroom,はい、あります,,はい、あります,,1
,English,Japanese,Verb,there is ,トイレがある / there is a restroom,何がありますか？,,何がありますか？,,1
,English,Japanese,Verb,there is ,トイレがある / there is a restroom,ATMがあります,,ATMがあります,,1
,English,Japanese,Verb,there is ,トイレがある / there is a restroom,それだけですか？,,それだけですか？,,1
,English,Japanese,Verb,there is ,トイレがある / there is a restroom,はい、トイレとATMしかありません,,はい、トイレとATMしかありません,,1
,English,Japanese,Verb,there is ,トイレがある / there is a restroom,この近くにはコンビニがありますか？,,この近くにはコンビニがありますか？,,1
,English,Japanese,Verb,there is ,トイレがある / there is a restroom,この近くには何もありません,,この近くには何もありません,,1
,English,Japanese,Verb,there is ,トイレがある / there is a restroom,次の駅には何かありますか？,,次の駅には何かありますか？,,1
,English,Japanese,Verb,there is ,トイレがある / there is a restroom,次の駅にはトイレすらありません,,次の駅にはトイレすらありません,,1
,,,,,,,,,,1
