id,ylang,tlang,level,wclass,type,tlang_ex,ylang_ex,tlang_exf,furigana,chikugoyaku
,English,Japanese,Verb,V past,映画を見る / watch a movie ,昨日は映画を見ましたか？,Did you watch a movie yesterday?,昨日は | 映画を | 見ました | か？,kino- wa | e-ga wo | mi mashita | ka?,yesterday | movie | watched(polite) | ?
,English,Japanese,Verb,V past,映画を見る / watch a movie ,はい、見ました,Yes...I did.,はい、| 見ました,hai | mi mashita,yes | watched(polite)
,English,Japanese,Verb,V past,映画を見る / watch a movie ,いいえ、見ませんでした,No...I didn''t.,いいえ、| 見ませんでした,i-e | mi masen deshita,no | not watched(polite)
,English,Japanese,Verb,V past,映画を見る / watch a movie ,何を見ましたか？,What did you watch?,何を | 見ました | か？,nani wo | mi mashita | ka？,what | watched(polite) | ?
,English,Japanese,Verb,V past,映画を見る / watch a movie ,SF映画を見ました,SF movie.,SF映画を | 見ました,esuefu e-ga wo | mi mashita,SF movie | watched(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V present perfect,映画を見る / watch a movie ,今日はもう映画を見ましたか？,Have you already watched a movie today?,今日は | もう | 映画を | 見ました | か？,kyo- wa | mo- | e-ga wo | mi mashita | ka?,today | already | movie | watched(polite) | ?
,English,Japanese,Verb,V present perfect,映画を見る / watch a movie ,はい、もう見ました,Yes...I already have.,はい、| もう | 見ました,hai | mo- | mi mashita,yes | already | watched(polite)
,English,Japanese,Verb,V present perfect,映画を見る / watch a movie ,いいえ、まだ見ていません,No...not yet.,いいえ、| まだ | 見ていません,i-e | mada | mite i masen,no | yet | not watching(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V future,映画を見る / watch a movie ,明日も映画を見ますか？,Will you watch a movie tomorrow too?,明日も | 映画を | 見ます | か？,ashita mo | e-ga wo | mi masu | ka？,tomorrow too | movie | watch(polite) | ？
,English,Japanese,Verb,V future,映画を見る / watch a movie ,はい、見ます,Yes...I will.,はい、| 見ます,hai | mi masu,yes | watch(polite)
,English,Japanese,Verb,V future,映画を見る / watch a movie ,いいえ、見ません,No...I won''t.,いいえ、| 見ません,i-e | mi masen,no | not watch(polite)
,English,Japanese,Verb,V future,映画を見る / watch a movie ,まだわかりません,I don''t know yet.,まだ | わかりません,mada | wakari masen,yet | not know(polite)
,,,,,,,,,,1
,,,,,,,,,,1
,English,Japanese,Verb,V positive / negative,ニュースをチェックする / check news ,ニュースはチェックしますか？,Do you check news?,ニュースは | チェックします | か？,nyu-su wa | chekku shi masu | ka？,news | check(polite) | ？
,English,Japanese,Verb,V positive / negative,ニュースをチェックする / check news ,はい、よくします,Yes...often.,はい、| よく | します,hai | yoku | shi masu,yes | often | do(polite)
,English,Japanese,Verb,V positive / negative,ニュースをチェックする / check news ,はい、たまにします,Yes...sometimes.,はい、| たまに | します,hai | tamani | shi masu,yes | sometimes | do(polite)
,English,Japanese,Verb,V positive / negative,ニュースをチェックする / check news ,はい、週に2回くらいします,Yes...about twice a week.,はい、| 週に | 2回 | くらい | します,hai | shuu ni | ni kai | kurai | shi masu,yes | a week | twice | about | do(polite)
,English,Japanese,Verb,V positive / negative,ニュースをチェックする / check news ,いいえ、あまりしません,No...not much.,いいえ、| あまり | しません,i-e | amari | shi masen,no | not much | not do(polite)
,English,Japanese,Verb,V positive / negative,ニュースをチェックする / check news ,いいえ、ほとんどしません,No...rarely.,いいえ、 | ほとんど | しません,i-e | hotondo | shi masen,no | almost | not do(polite)
,,,,,,,,,,1
